Acesso: <sqlite3.Connection object at 0x000001C8824A1120> - 2025-06-12T08:12:15.758764
Acesso: <sqlite3.Connection object at 0x000001C8824A13F0> - 2025-06-12T08:12:37.339011
Acesso: <sqlite3.Connection object at 0x000001C8824A1990> - 2025-06-12T08:12:37.350144
Acesso: <sqlite3.Connection object at 0x000001C8824A1A80> - 2025-06-12T08:12:37.352086
Acesso: <sqlite3.Cursor object at 0x00000207FC4F79C0> - 2025-06-12T08:12:49.508717
[2025-06-12T14:37:44.251907] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=122 | PARAMS: client: 127.0.0.1
[2025-06-12T14:37:51.011420] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=120 | PARAMS: client: 127.0.0.1
[2025-06-12T14:37:51.020497] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=120 | PARAMS: client: 127.0.0.1
[2025-06-12T14:37:53.873772] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=120 | PARAMS: client: 127.0.0.1
[2025-06-12T14:37:56.389882] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T14:40:08.433211] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=116 | PARAMS: client: 127.0.0.1
[2025-06-12T14:42:20.695754] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T14:42:21.593208] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=62 | PARAMS: client: 127.0.0.1
[2025-06-12T15:17:41.288550] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T17:01:05.070822] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T17:01:45.358963] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T17:02:05.356679] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T17:02:11.966831] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-12T17:02:14.259415] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-12T17:04:23.206170] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-13T10:57:29.834953] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T10:57:42.243832] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T10:58:01.084558] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:00:57.191529] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:02:09.846289] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:03:12.783058] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:03:34.284485] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:04:12.066615] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:07:34.019548] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:09:45.215792] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:10:33.579363] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:16:06.836442] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:17:57.663158] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:08.741650] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:09.346190] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:09.888378] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:10.441602] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:10.995120] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:11.531265] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:12.083129] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:12.651850] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:13.186414] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:13.729988] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:14.265785] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:14.794102] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:15.336391] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:15.870102] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:16.404833] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:16.945276] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:17.496166] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:18.043858] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:18.594760] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:19.142965] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:19.667313] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:20.197428] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:20.739631] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:21.275294] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:21.835394] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:22.396235] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:22.777519] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:23.318958] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:23.867525] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:24.402574] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:24.945863] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:25.500848] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:26.043547] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:26.594314] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:27.137029] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:27.676190] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:28.222283] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:28.777364] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:29.296324] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:29.836489] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:30.369658] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:30.914094] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:31.459097] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:31.983436] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:32.539743] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:33.094509] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:33.641958] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:34.181446] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:34.592534] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:35.126253] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:35.673682] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:36.201494] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:36.761632] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:37.302977] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:37.847613] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:38.220754] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:38.785429] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:39.318693] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:39.693192] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:40.237823] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:40.770151] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:41.326728] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:41.855204] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:42.444213] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:42.980454] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:43.397510] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:43.936065] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.223560] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.762319] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.766543] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.814349] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.864091] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.918292] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.922107] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:44.975973] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:19:45.031540] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:01.996074] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:02.553717] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:03.096842] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:03.651413] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:04.187516] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:04.729190] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:05.287310] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:05.829606] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:06.361211] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:06.915827] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:07.440040] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:07.994482] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:08.538608] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:09.087249] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:09.625114] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:10.226077] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:10.768708] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:11.287913] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:11.818200] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:12.358409] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:12.945986] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:13.505851] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:13.561218] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:14.039306] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:20:14.094633] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:19.184641] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:19.624703] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:19.998549] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:20.369753] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:20.733831] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:21.095559] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:21.453352] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:21.810990] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:22.206466] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:22.589771] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:22.962013] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:23.306604] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:23.667170] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:24.025352] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:24.414984] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:25.114358] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:25.489090] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:25.853298] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:26.229365] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:26.614255] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:26.987529] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:27.349728] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:27.715507] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:28.080921] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:28.463067] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:28.845548] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:29.230407] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:29.589009] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:29.959733] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:30.329601] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:30.739939] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:31.104940] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:31.464167] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:32.092314] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:32.461517] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:32.816239] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:33.182827] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:33.413250] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:33.590747] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:33.786069] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.083138] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.380698] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.740049] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.929637] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.984767] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:34.989561] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:35.040465] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:35.090823] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:21:35.140236] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:33.875166] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:34.435774] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:34.962483] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:35.511028] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:36.043554] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:36.595335] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:37.135229] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:37.702370] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:38.222803] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:38.788494] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:39.326131] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:39.880878] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:40.414100] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:40.963216] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:41.513799] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:42.038600] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:42.587418] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:43.139042] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:43.693820] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:44.231418] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:44.778962] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:45.329654] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:45.871554] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:46.413065] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:46.966518] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:22:47.509403] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:24.013417] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:24.641975] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:25.202169] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:25.768421] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:26.315815] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:26.864514] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:27.398688] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:27.937286] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:28.481939] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:29.026526] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
[2025-06-13T11:23:29.583887] SQL: SELECT cnpj FROM EnterpriseLucroPresumido | PARAMS: client: SERVER REQUEST
